source,target,type,id,,weight
221,299,Directed,1713,,0.0722
221,300,Directed,1714,,0.0749
221,301,Directed,1715,,0.0779
221,305,Directed,1716,,0.0832
221,306,Directed,1717,,0.088
221,307,Directed,1718,,0.0905
221,310,Directed,1719,,0.094
221,311,Directed,1720,,0.0966
221,321,Directed,1721,,0.1789
221,322,Directed,1722,,0.1818
221,325,Directed,1723,,0.1877
222,230,Directed,1724,,0.0165
222,232,Directed,1725,,0.0314
222,255,Directed,1726,,0.0208
222,261,Directed,1727,,0.072
223,230,Directed,1728,,0.0084
223,255,Directed,1729,,0.0196
224,242,Directed,1730,,0.0104
224,261,Directed,1731,,0.1148
225,232,Directed,1732,,0.0389
225,255,Directed,1733,,0.0691
225,258,Directed,1734,,0.0757
225,261,Directed,1735,,0.0241
225,262,Directed,1736,,0.0246
225,293,Directed,1737,,0.053
225,296,Directed,1738,,0.0562
226,261,Directed,1739,,0.0271
227,230,Directed,1740,,0.017
228,236,Directed,1741,,0.0033
229,233,Directed,1742,,0.0251
229,254,Directed,1743,,0.0148
229,261,Directed,1744,,0.0325
229,262,Directed,1745,,0.0335
229,274,Directed,1746,,0.0555
230,232,Directed,1747,,0.046
230,234,Directed,1748,,0.0217
230,235,Directed,1749,,0.0108
230,237,Directed,1750,,0.0071
230,238,Directed,1751,,0.0174
230,239,Directed,1752,,0.0576
230,240,Directed,1753,,0.0301
230,243,Directed,1754,,0.0179
230,248,Directed,1755,,0.1911
230,249,Directed,1756,,0.0122
230,252,Directed,1757,,0.0179
230,255,Directed,1758,,0.0232
230,256,Directed,1759,,0.0335
230,258,Directed,1760,,0.1591
230,259,Directed,1761,,0.0184
230,260,Directed,1762,,0.0226
230,261,Directed,1763,,0.0849
230,263,Directed,1764,,0.186
230,272,Directed,1765,,0.0393
230,273,Directed,1766,,0.0295
230,281,Directed,1767,,0.0569
230,284,Directed,1768,,0.0453
230,286,Directed,1769,,0.0553
230,287,Directed,1770,,0.0491
230,288,Directed,1771,,0.0974
230,292,Directed,1772,,0.0688
230,293,Directed,1773,,0.0887
230,295,Directed,1774,,0.0532
230,297,Directed,1775,,0.1044
230,298,Directed,1776,,0.0577
230,299,Directed,1777,,0.0648
230,300,Directed,1778,,0.068
230,301,Directed,1779,,0.0697
230,305,Directed,1780,,0.0751
230,306,Directed,1781,,0.0816
230,307,Directed,1782,,0.083
230,310,Directed,1783,,0.0875
230,311,Directed,1784,,0.0901
230,321,Directed,1785,,0.1774
231,258,Directed,1786,,0.0164
232,239,Directed,1787,,0.0118
232,240,Directed,1788,,0.0169
232,248,Directed,1789,,0.1451
232,255,Directed,1790,,0.0313
232,256,Directed,1791,,0.0218
232,258,Directed,1792,,0.1133
232,261,Directed,1793,,0.0414
232,283,Directed,1794,,0.0435
232,285,Directed,1795,,0.047
232,288,Directed,1796,,0.06
232,292,Directed,1797,,0.0483
232,296,Directed,1798,,0.0582
232,297,Directed,1799,,0.0681
232,299,Directed,1800,,0.0771
232,301,Directed,1801,,0.0775
232,307,Directed,1802,,0.0915
232,310,Directed,1803,,0.0994
232,311,Directed,1804,,0.1013
233,248,Directed,1805,,0.0609
233,254,Directed,1806,,0.0277
233,255,Directed,1807,,0.1138
233,258,Directed,1808,,0.0315
233,261,Directed,1809,,0.0529
233,262,Directed,1810,,0.0539
233,263,Directed,1811,,0.0581
233,274,Directed,1812,,0.0355
233,275,Directed,1813,,0.0372
233,276,Directed,1814,,0.0309
233,293,Directed,1815,,0.075
233,296,Directed,1816,,0.0773
234,255,Directed,1817,,0.0139
237,255,Directed,1818,,0.0165
239,255,Directed,1819,,0.041
239,261,Directed,1820,,0.0302
239,262,Directed,1821,,0.0297
240,255,Directed,1822,,0.0152
240,256,Directed,1823,,0.0103
240,261,Directed,1824,,0.0549
241,261,Directed,1825,,0.0175
242,245,Directed,1826,,0.0078
242,248,Directed,1827,,0.0087
242,251,Directed,1828,,0.0104
242,261,Directed,1829,,0.117
244,248,Directed,1830,,0.0048
245,246,Directed,1831,,0.0041
245,248,Directed,1832,,0.0025
245,253,Directed,1833,,0.0056
245,258,Directed,1834,,0.0331
245,261,Directed,1835,,0.1093
245,263,Directed,1836,,0.0152
246,250,Directed,1837,,0.0059
246,253,Directed,1838,,0.0039
246,255,Directed,1839,,0.1689
246,258,Directed,1840,,0.029
246,261,Directed,1841,,0.1053
246,263,Directed,1842,,0.0128
246,293,Directed,1843,,0.1198
246,313,Directed,1844,,0.2387
247,261,Directed,1845,,0.0128
248,250,Directed,1846,,0.0097
248,253,Directed,1847,,0.0037
248,255,Directed,1848,,0.173
248,258,Directed,1849,,0.0329
248,261,Directed,1850,,0.1093
248,263,Directed,1851,,0.0131
248,274,Directed,1852,,0.0418
248,276,Directed,1853,,0.0645
248,292,Directed,1854,,0.1482
248,293,Directed,1855,,0.1233
248,299,Directed,1856,,0.1961
248,301,Directed,1857,,0.1914
248,311,Directed,1858,,0.2091
248,313,Directed,1859,,0.2347
248,316,Directed,1860,,0.2303
248,318,Directed,1861,,0.2349
248,331,Directed,1862,,0.5326
249,255,Directed,1863,,0.0171
249,259,Directed,1864,,0.007
249,260,Directed,1865,,0.0113
250,258,Directed,1866,,0.0232
250,261,Directed,1867,,0.0996
250,263,Directed,1868,,0.0109
250,274,Directed,1869,,0.0327
251,258,Directed,1870,,0.0314
251,261,Directed,1871,,0.1079
253,255,Directed,1872,,0.1703
253,258,Directed,1873,,0.0299
253,261,Directed,1874,,0.1064
253,263,Directed,1875,,0.0097
253,293,Directed,1876,,0.12
254,261,Directed,1877,,0.0255
254,262,Directed,1878,,0.0265
254,276,Directed,1879,,0.0292
254,288,Directed,1880,,0.0384
255,256,Directed,1881,,0.0118
255,258,Directed,1882,,0.1405
255,259,Directed,1883,,0.0128
255,260,Directed,1884,,0.0234
255,261,Directed,1885,,0.0646
255,263,Directed,1886,,0.167
255,265,Directed,1887,,0.0111
255,266,Directed,1888,,0.0403
255,267,Directed,1889,,0.0493
255,271,Directed,1890,,0.0315
255,272,Directed,1891,,0.0163
255,273,Directed,1892,,0.0219
255,276,Directed,1893,,0.1132
255,281,Directed,1894,,0.0342
255,283,Directed,1895,,0.0453
255,284,Directed,1896,,0.0332
255,286,Directed,1897,,0.0334
255,287,Directed,1898,,0.031
255,288,Directed,1899,,0.0748
255,289,Directed,1900,,0.0334
255,292,Directed,1901,,0.0458
255,293,Directed,1902,,0.0657
255,295,Directed,1903,,0.0394
255,296,Directed,1904,,0.0672
255,297,Directed,1905,,0.0816
255,298,Directed,1906,,0.046
255,299,Directed,1907,,0.0523
255,300,Directed,1908,,0.0564
255,301,Directed,1909,,0.0551
255,305,Directed,1910,,0.0605
255,306,Directed,1911,,0.0701
255,307,Directed,1912,,0.0692
255,310,Directed,1913,,0.0756
255,311,Directed,1914,,0.0779
255,313,Directed,1915,,0.3924
255,321,Directed,1916,,0.1729
255,322,Directed,1917,,0.1767
256,261,Directed,1918,,0.0528
256,267,Directed,1919,,0.0377
256,271,Directed,1920,,0.0208
256,272,Directed,1921,,0.0122
256,292,Directed,1922,,0.0385
256,296,Directed,1923,,0.0574
256,299,Directed,1924,,0.0563
257,261,Directed,1925,,0.0164
258,261,Directed,1926,,0.0765
258,263,Directed,1927,,0.0271
258,264,Directed,1928,,0.0151
258,274,Directed,1929,,0.0137
258,276,Directed,1930,,0.0327
258,288,Directed,1931,,0.0788
258,293,Directed,1932,,0.0911
258,296,Directed,1933,,0.0926
258,297,Directed,1934,,0.0784
258,299,Directed,1935,,0.1635
258,313,Directed,1936,,0.2609
259,273,Directed,1937,,0.0125
260,273,Directed,1938,,0.0095
260,284,Directed,1939,,0.0245
261,263,Directed,1940,,0.1026
261,266,Directed,1941,,0.0257
261,267,Directed,1942,,0.0169
261,268,Directed,1943,,0.0143
261,269,Directed,1944,,0.0127
261,270,Directed,1945,,0.0097
261,271,Directed,1946,,0.0358
261,273,Directed,1947,,0.0809
261,274,Directed,1948,,0.0712
261,275,Directed,1949,,0.0278
261,276,Directed,1950,,0.0487
261,277,Directed,1951,,0.0122
261,278,Directed,1952,,0.028
261,279,Directed,1953,,0.0229
261,280,Directed,1954,,0.0176
261,281,Directed,1955,,0.0495
261,282,Directed,1956,,0.0223
261,283,Directed,1957,,0.0375
261,284,Directed,1958,,0.0815
261,286,Directed,1959,,0.0553
261,288,Directed,1960,,0.025
261,290,Directed,1961,,0.0363
261,291,Directed,1962,,0.0328
261,292,Directed,1963,,0.0442
261,293,Directed,1964,,0.0291
261,294,Directed,1965,,0.032
261,296,Directed,1966,,0.0323
261,297,Directed,1967,,0.0329
261,299,Directed,1968,,0.0907
261,301,Directed,1969,,0.0876
261,303,Directed,1970,,0.049
261,304,Directed,1971,,0.0526
261,305,Directed,1972,,0.0905
261,306,Directed,1973,,0.1047
261,307,Directed,1974,,0.0987
261,308,Directed,1975,,0.0638
261,309,Directed,1976,,0.0645
261,310,Directed,1977,,0.1079
261,311,Directed,1978,,0.109
261,313,Directed,1979,,0.3292
261,321,Directed,1980,,0.2098
262,275,Directed,1981,,0.0286
262,276,Directed,1982,,0.0495
262,288,Directed,1983,,0.0248
262,292,Directed,1984,,0.0433
262,293,Directed,1985,,0.0285
262,296,Directed,1986,,0.0316
262,297,Directed,1987,,0.0327
263,276,Directed,1988,,0.0557
263,293,Directed,1989,,0.1143
263,311,Directed,1990,,0.1993
263,313,Directed,1991,,0.2344
266,267,Directed,1992,,0.0091
266,271,Directed,1993,,0.0102
266,272,Directed,1994,,0.0289
266,281,Directed,1995,,0.0261
266,286,Directed,1996,,0.0315
267,271,Directed,1997,,0.0191
267,281,Directed,1998,,0.033
267,283,Directed,1999,,0.0228
269,270,Directed,2000,,0.0035
271,281,Directed,2001,,0.018
271,283,Directed,2002,,0.0177
272,283,Directed,2003,,0.0295
273,284,Directed,2004,,0.0158
273,299,Directed,2005,,0.0353
273,322,Directed,2006,,0.1556
273,325,Directed,2007,,0.1612
274,293,Directed,2008,,0.082
275,276,Directed,2009,,0.0213
275,288,Directed,2010,,0.0278
275,296,Directed,2011,,0.0415
276,288,Directed,2012,,0.0465
276,293,Directed,2013,,0.0588
276,296,Directed,2014,,0.0601
276,297,Directed,2015,,0.0458
281,283,Directed,2016,,0.0149
281,286,Directed,2017,,0.0058
281,293,Directed,2018,,0.0368
283,293,Directed,2019,,0.022
284,286,Directed,2020,,0.028
284,293,Directed,2021,,0.0698
284,298,Directed,2022,,0.013
284,299,Directed,2023,,0.0198
284,300,Directed,2024,,0.0235
284,306,Directed,2025,,0.0373
284,311,Directed,2026,,0.0455
286,293,Directed,2027,,0.0419
286,299,Directed,2028,,0.0357
286,301,Directed,2029,,0.0337
287,299,Directed,2030,,0.0244
287,301,Directed,2031,,0.025
287,311,Directed,2032,,0.0486
288,293,Directed,2033,,0.0124
288,296,Directed,2034,,0.0138
288,297,Directed,2035,,0.0083
288,308,Directed,2036,,0.0389
290,293,Directed,2037,,0.0172
292,293,Directed,2038,,0.0259
292,296,Directed,2039,,0.0258
292,297,Directed,2040,,0.042
292,299,Directed,2041,,0.048
292,301,Directed,2042,,0.0439
292,310,Directed,2043,,0.0637
292,311,Directed,2044,,0.0647
293,296,Directed,2045,,0.0032
293,297,Directed,2046,,0.0165
293,299,Directed,2047,,0.073
293,301,Directed,2048,,0.0681
293,303,Directed,2049,,0.0238
293,305,Directed,2050,,0.0696
293,306,Directed,2051,,0.0838
293,307,Directed,2052,,0.0766
293,308,Directed,2053,,0.0378
293,309,Directed,2054,,0.0393
293,310,Directed,2055,,0.086
293,311,Directed,2056,,0.0865
296,297,Directed,2057,,0.0162
296,303,Directed,2058,,0.0212
296,308,Directed,2059,,0.0349
296,311,Directed,2060,,0.0848
297,308,Directed,2061,,0.0319
298,299,Directed,2062,,0.0072
298,300,Directed,2063,,0.0105
299,301,Directed,2064,,0.0076
299,305,Directed,2065,,0.0118
299,306,Directed,2066,,0.0178
299,307,Directed,2067,,0.0182
299,310,Directed,2068,,0.0234
299,311,Directed,2069,,0.0257
299,321,Directed,2070,,0.1232
299,322,Directed,2071,,0.1274
299,325,Directed,2072,,0.1326
300,301,Directed,2073,,0.0097
300,307,Directed,2074,,0.016
301,305,Directed,2075,,0.0055
301,306,Directed,2076,,0.0175
301,307,Directed,2077,,0.0142
301,310,Directed,2078,,0.0219
301,311,Directed,2079,,0.0237
301,321,Directed,2080,,0.124
302,310,Directed,2081,,0.0218
305,307,Directed,2082,,0.0092
305,311,Directed,2083,,0.0192
306,307,Directed,2084,,0.0086
306,310,Directed,2085,,0.0059
306,311,Directed,2086,,0.0086
307,310,Directed,2087,,0.0094
307,311,Directed,2088,,0.0103
310,311,Directed,2089,,0.0027
311,320,Directed,2090,,0.0968
311,321,Directed,2091,,0.1011
311,322,Directed,2092,,0.1057
311,324,Directed,2093,,0.1021
311,325,Directed,2094,,0.1105
312,313,Directed,2095,,0.0096
312,316,Directed,2096,,0.018
312,318,Directed,2097,,0.0272
313,314,Directed,2098,,0.0045
313,315,Directed,2099,,0.0072
313,316,Directed,2100,,0.0086
313,317,Directed,2101,,0.0071
313,318,Directed,2102,,0.0179
313,319,Directed,2103,,0.0212
313,326,Directed,2104,,0.0736
313,329,Directed,2105,,0.3011
313,331,Directed,2106,,0.3468
314,316,Directed,2107,,0.0042
314,317,Directed,2108,,0.0036
315,316,Directed,2109,,0.0013
315,317,Directed,2110,,0.0022
316,317,Directed,2111,,0.0028
316,318,Directed,2112,,0.0113
316,319,Directed,2113,,0.0133
318,319,Directed,2114,,0.0051
320,324,Directed,2115,,0.0054
321,322,Directed,2116,,0.0054
321,323,Directed,2117,,0.0061
321,324,Directed,2118,,0.005
321,325,Directed,2119,,0.0094
322,325,Directed,2120,,0.0061
327,328,Directed,2121,,0.0093
327,329,Directed,2122,,0.0163
327,330,Directed,2123,,0.0935
327,332,Directed,2124,,0.0013
328,329,Directed,2125,,0.007
329,330,Directed,2126,,0.0784
